updated_type,updated_subtype,longitude,latitude,count
JAM,Heavy Traffic,-87.61,41.76,6
JAM,Heavy Traffic,-87.61,41.77,56
JAM,Heavy Traffic,-87.61,41.78,9
JAM,Heavy Traffic,-87.61,41.79,55
JAM,Heavy Traffic,-87.61,41.8,7
JAM,Heavy Traffic,-87.61,41.81,2
JAM,Heavy Traffic,-87.61,41.82,6
JAM,Heavy Traffic,-87.61,41.83,25
JAM,Heavy Traffic,-87.61,41.84,79
JAM,Heavy Traffic,-87.61,41.85,316
JAM,Heavy Traffic,-87.61,41.86,10
JAM,Heavy Traffic,-87.61,41.87,13
JAM,Heavy Traffic,-87.61,41.88,91
JAM,Heavy Traffic,-87.61,41.89,968
JAM,Heavy Traffic,-87.6,41.67,192
JAM,Heavy Traffic,-87.6,41.68,329
JAM,Heavy Traffic,-87.6,41.69,658
JAM,Heavy Traffic,-87.6,41.7,227
JAM,Heavy Traffic,-87.6,41.71,614
JAM,Heavy Traffic,-87.6,41.72,5
JAM,Heavy Traffic,-87.6,41.74,3
JAM,Heavy Traffic,-87.6,41.75,1
JAM,Heavy Traffic,-87.6,41.76,14
JAM,Heavy Traffic,-87.6,41.77,2
JAM,Heavy Traffic,-87.6,41.78,2
JAM,Heavy Traffic,-87.6,41.79,19
JAM,Heavy Traffic,-87.6,41.8,18
JAM,Heavy Traffic,-87.6,41.81,1
JAM,Heavy Traffic,-87.6,41.82,31
JAM,Heavy Traffic,-87.6,41.83,45
JAM,Heavy Traffic,-87.59,41.66,317
JAM,Heavy Traffic,-87.59,41.67,65
JAM,Heavy Traffic,-87.59,41.7,496
JAM,Heavy Traffic,-87.59,41.71,410
JAM,Heavy Traffic,-87.59,41.72,70
JAM,Heavy Traffic,-87.59,41.73,45
JAM,Heavy Traffic,-87.59,41.74,12
JAM,Heavy Traffic,-87.59,41.75,23
JAM,Heavy Traffic,-87.59,41.76,49
JAM,Heavy Traffic,-87.59,41.77,41
JAM,Heavy Traffic,-87.59,41.78,27
JAM,Heavy Traffic,-87.59,41.79,52
JAM,Heavy Traffic,-87.59,41.8,42
JAM,Heavy Traffic,-87.59,41.81,58
JAM,Heavy Traffic,-87.59,41.82,4
JAM,Heavy Traffic,-87.58,41.65,155
JAM,Heavy Traffic,-87.58,41.66,29
JAM,Heavy Traffic,-87.58,41.71,17
JAM,Heavy Traffic,-87.58,41.72,170
JAM,Heavy Traffic,-87.58,41.73,6
JAM,Heavy Traffic,-87.58,41.74,6
JAM,Heavy Traffic,-87.58,41.75,15
JAM,Heavy Traffic,-87.58,41.76,15
JAM,Heavy Traffic,-87.58,41.77,42
JAM,Heavy Traffic,-87.58,41.78,94
JAM,Heavy Traffic,-87.58,41.79,104
JAM,Heavy Traffic,-87.58,41.8,114
JAM,Heavy Traffic,-87.58,41.81,7
JAM,Heavy Traffic,-87.57,41.66,61
JAM,Heavy Traffic,-87.57,41.71,5
JAM,Heavy Traffic,-87.57,41.72,2
JAM,Heavy Traffic,-87.57,41.74,19
JAM,Heavy Traffic,-87.57,41.75,1
JAM,Heavy Traffic,-87.57,41.76,5
JAM,Heavy Traffic,-87.57,41.77,59
JAM,Heavy Traffic,-87.57,41.78,33
JAM,Heavy Traffic,-87.56,41.66,4
JAM,Heavy Traffic,-87.56,41.67,2
JAM,Heavy Traffic,-87.56,41.7,2
JAM,Heavy Traffic,-87.56,41.71,19
JAM,Heavy Traffic,-87.56,41.72,1
JAM,Heavy Traffic,-87.56,41.73,11
JAM,Heavy Traffic,-87.56,41.76,5
JAM,Heavy Traffic,-87.56,41.77,3
JAM,Light Traffic,-87.81,41.92,1
JAM,Light Traffic,-87.71,41.84,1
JAM,Light Traffic,-87.63,41.88,1
JAM,Light Traffic,-87.62,41.86,1
JAM,Light Traffic,-87.62,41.88,1
JAM,Moderate Traffic,-87.9,41.95,1
JAM,Moderate Traffic,-87.89,41.98,1
JAM,Moderate Traffic,-87.88,41.96,1
JAM,Moderate Traffic,-87.88,41.98,4
JAM,Moderate Traffic,-87.88,41.99,1
JAM,Moderate Traffic,-87.84,41.95,4
JAM,Moderate Traffic,-87.84,41.96,2
JAM,Moderate Traffic,-87.84,41.98,18
JAM,Moderate Traffic,-87.83,41.94,3
JAM,Moderate Traffic,-87.83,41.98,17
JAM,Moderate Traffic,-87.82,41.94,1
JAM,Moderate Traffic,-87.82,41.95,2
JAM,Moderate Traffic,-87.82,41.98,30
JAM,Moderate Traffic,-87.82,42.0,5
JAM,Moderate Traffic,-87.82,42.01,1
JAM,Moderate Traffic,-87.81,41.93,4
JAM,Moderate Traffic,-87.81,41.94,4
JAM,Moderate Traffic,-87.81,41.95,2
JAM,Moderate Traffic,-87.81,41.97,2
JAM,Moderate Traffic,-87.81,41.98,59
JAM,Moderate Traffic,-87.81,42.0,5
JAM,Moderate Traffic,-87.8,41.78,2
JAM,Moderate Traffic,-87.8,41.79,10
JAM,Moderate Traffic,-87.8,41.8,1
JAM,Moderate Traffic,-87.8,41.92,1
JAM,Moderate Traffic,-87.8,41.93,1
JAM,Moderate Traffic,-87.8,41.94,1
JAM,Moderate Traffic,-87.8,41.95,6
JAM,Moderate Traffic,-87.8,41.96,1
JAM,Moderate Traffic,-87.8,41.98,53
JAM,Moderate Traffic,-87.8,42.0,1
JAM,Moderate Traffic,-87.79,41.78,1
JAM,Moderate Traffic,-87.79,41.79,2
JAM,Moderate Traffic,-87.79,41.91,4
JAM,Moderate Traffic,-87.79,41.92,1
JAM,Moderate Traffic,-87.79,41.93,2
JAM,Moderate Traffic,-87.79,41.94,6
JAM,Moderate Traffic,-87.79,41.95,5
JAM,Moderate Traffic,-87.79,41.97,2
JAM,Moderate Traffic,-87.79,41.98,65
JAM,Moderate Traffic,-87.79,41.99,3
JAM,Moderate Traffic,-87.79,42.0,3
JAM,Moderate Traffic,-87.78,41.79,1
JAM,Moderate Traffic,-87.78,41.87,9
JAM,Moderate Traffic,-87.78,41.91,3
JAM,Moderate Traffic,-87.78,41.93,3
JAM,Moderate Traffic,-87.78,41.94,2
JAM,Moderate Traffic,-87.78,41.95,6
JAM,Moderate Traffic,-87.78,41.96,1
JAM,Moderate Traffic,-87.78,41.97,1
JAM,Moderate Traffic,-87.78,41.98,41
JAM,Moderate Traffic,-87.78,42.0,3
JAM,Moderate Traffic,-87.78,42.01,1
JAM,Moderate Traffic,-87.77,41.79,1
JAM,Moderate Traffic,-87.77,41.87,34
JAM,Moderate Traffic,-87.77,41.88,1
JAM,Moderate Traffic,-87.77,41.89,1
JAM,Moderate Traffic,-87.77,41.9,1
JAM,Moderate Traffic,-87.77,41.91,8
JAM,Moderate Traffic,-87.77,41.92,2
JAM,Moderate Traffic,-87.77,41.93,3
JAM,Moderate Traffic,-87.77,41.94,2
JAM,Moderate Traffic,-87.77,41.95,2
JAM,Moderate Traffic,-87.77,41.96,1
JAM,Moderate Traffic,-87.77,41.97,16
JAM,Moderate Traffic,-87.77,41.98,29
JAM,Moderate Traffic,-87.77,41.99,3
JAM,Moderate Traffic,-87.77,42.0,9
JAM,Moderate Traffic,-87.77,42.01,1
JAM,Moderate Traffic,-87.76,41.78,2
JAM,Moderate Traffic,-87.76,41.79,1
JAM,Moderate Traffic,-87.76,41.8,4
JAM,Moderate Traffic,-87.76,41.81,2
JAM,Moderate Traffic,-87.76,41.87,14
JAM,Moderate Traffic,-87.76,41.88,1
JAM,Moderate Traffic,-87.76,41.89,4
JAM,Moderate Traffic,-87.76,41.9,3
JAM,Moderate Traffic,-87.76,41.91,3
JAM,Moderate Traffic,-87.76,41.92,7
JAM,Moderate Traffic,-87.76,41.93,4
JAM,Moderate Traffic,-87.76,41.94,1
JAM,Moderate Traffic,-87.76,41.96,4
JAM,Moderate Traffic,-87.76,41.97,34
JAM,Moderate Traffic,-87.76,41.98,8
JAM,Moderate Traffic,-87.76,41.99,3
JAM,Moderate Traffic,-87.76,42.0,13
JAM,Moderate Traffic,-87.75,41.81,1
JAM,Moderate Traffic,-87.75,41.82,3
JAM,Moderate Traffic,-87.75,41.87,16
JAM,Moderate Traffic,-87.75,41.89,2
JAM,Moderate Traffic,-87.75,41.9,7
JAM,Moderate Traffic,-87.75,41.91,5
JAM,Moderate Traffic,-87.75,41.92,10
JAM,Moderate Traffic,-87.75,41.94,5
JAM,Moderate Traffic,-87.75,41.95,11
JAM,Moderate Traffic,-87.75,41.96,28
JAM,Moderate Traffic,-87.75,41.97,69
JAM,Moderate Traffic,-87.75,41.98,56
JAM,Moderate Traffic,-87.75,41.99,26
JAM,Moderate Traffic,-87.75,42.0,2
JAM,Moderate Traffic,-87.74,41.74,2
JAM,Moderate Traffic,-87.74,41.75,3
JAM,Moderate Traffic,-87.74,41.77,1
JAM,Moderate Traffic,-87.74,41.78,5
JAM,Moderate Traffic,-87.74,41.79,8
JAM,Moderate Traffic,-87.74,41.8,4
JAM,Moderate Traffic,-87.74,41.81,6
JAM,Moderate Traffic,-87.74,41.82,43
JAM,Moderate Traffic,-87.74,41.85,2
JAM,Moderate Traffic,-87.74,41.87,21
JAM,Moderate Traffic,-87.74,41.88,3
JAM,Moderate Traffic,-87.74,41.9,5
JAM,Moderate Traffic,-87.74,41.91,1
JAM,Moderate Traffic,-87.74,41.92,6
JAM,Moderate Traffic,-87.74,41.93,2
JAM,Moderate Traffic,-87.74,41.94,2
JAM,Moderate Traffic,-87.74,41.95,11
JAM,Moderate Traffic,-87.74,41.96,51
JAM,Moderate Traffic,-87.74,41.97,15
JAM,Moderate Traffic,-87.74,41.98,6
JAM,Moderate Traffic,-87.74,41.99,7
JAM,Moderate Traffic,-87.74,42.0,1
JAM,Moderate Traffic,-87.73,41.75,1
JAM,Moderate Traffic,-87.73,41.77,1
JAM,Moderate Traffic,-87.73,41.79,1
JAM,Moderate Traffic,-87.73,41.8,2
JAM,Moderate Traffic,-87.73,41.81,1
JAM,Moderate Traffic,-87.73,41.82,60
JAM,Moderate Traffic,-87.73,41.84,5
JAM,Moderate Traffic,-87.73,41.85,4
JAM,Moderate Traffic,-87.73,41.87,14
JAM,Moderate Traffic,-87.73,41.88,4
JAM,Moderate Traffic,-87.73,41.89,1
JAM,Moderate Traffic,-87.73,41.9,9
JAM,Moderate Traffic,-87.73,41.91,2
JAM,Moderate Traffic,-87.73,41.92,2
JAM,Moderate Traffic,-87.73,41.93,9
JAM,Moderate Traffic,-87.73,41.94,10
JAM,Moderate Traffic,-87.73,41.95,46
JAM,Moderate Traffic,-87.73,41.96,28
JAM,Moderate Traffic,-87.73,41.97,18
JAM,Moderate Traffic,-87.73,41.98,9
JAM,Moderate Traffic,-87.73,41.99,5
JAM,Moderate Traffic,-87.72,41.74,2
JAM,Moderate Traffic,-87.72,41.76,1
JAM,Moderate Traffic,-87.72,41.77,2
JAM,Moderate Traffic,-87.72,41.79,1
JAM,Moderate Traffic,-87.72,41.8,4
JAM,Moderate Traffic,-87.72,41.81,5
JAM,Moderate Traffic,-87.72,41.82,31
JAM,Moderate Traffic,-87.72,41.83,9
JAM,Moderate Traffic,-87.72,41.84,1
JAM,Moderate Traffic,-87.72,41.87,13
JAM,Moderate Traffic,-87.72,41.88,2
JAM,Moderate Traffic,-87.72,41.89,3
JAM,Moderate Traffic,-87.72,41.9,7
JAM,Moderate Traffic,-87.72,41.91,3
JAM,Moderate Traffic,-87.72,41.92,4
JAM,Moderate Traffic,-87.72,41.93,6
JAM,Moderate Traffic,-87.72,41.94,23
JAM,Moderate Traffic,-87.72,41.95,55
JAM,Moderate Traffic,-87.72,41.96,7
JAM,Moderate Traffic,-87.72,41.97,5
JAM,Moderate Traffic,-87.72,41.98,9
JAM,Moderate Traffic,-87.72,41.99,2
JAM,Moderate Traffic,-87.71,41.76,1
JAM,Moderate Traffic,-87.71,41.81,4
JAM,Moderate Traffic,-87.71,41.83,30
JAM,Moderate Traffic,-87.71,41.84,1
JAM,Moderate Traffic,-87.71,41.85,1
JAM,Moderate Traffic,-87.71,41.86,5
JAM,Moderate Traffic,-87.71,41.87,13
JAM,Moderate Traffic,-87.71,41.88,1
JAM,Moderate Traffic,-87.71,41.89,1
JAM,Moderate Traffic,-87.71,41.9,6
JAM,Moderate Traffic,-87.71,41.91,1
JAM,Moderate Traffic,-87.71,41.92,4
JAM,Moderate Traffic,-87.71,41.93,13
JAM,Moderate Traffic,-87.71,41.94,64
JAM,Moderate Traffic,-87.71,41.95,22
JAM,Moderate Traffic,-87.71,41.96,9
JAM,Moderate Traffic,-87.71,41.97,16
JAM,Moderate Traffic,-87.71,41.98,16
JAM,Moderate Traffic,-87.71,41.99,24
JAM,Moderate Traffic,-87.71,42.0,8
JAM,Moderate Traffic,-87.71,42.01,3
JAM,Moderate Traffic,-87.7,41.69,1
JAM,Moderate Traffic,-87.7,41.78,1
JAM,Moderate Traffic,-87.7,41.79,2
JAM,Moderate Traffic,-87.7,41.8,2
JAM,Moderate Traffic,-87.7,41.81,3
JAM,Moderate Traffic,-87.7,41.82,3
JAM,Moderate Traffic,-87.7,41.83,20
JAM,Moderate Traffic,-87.7,41.84,3
JAM,Moderate Traffic,-87.7,41.85,4
JAM,Moderate Traffic,-87.7,41.86,5
JAM,Moderate Traffic,-87.7,41.87,7
JAM,Moderate Traffic,-87.7,41.88,11
JAM,Moderate Traffic,-87.7,41.89,7
JAM,Moderate Traffic,-87.7,41.9,9
JAM,Moderate Traffic,-87.7,41.91,6
JAM,Moderate Traffic,-87.7,41.92,6
JAM,Moderate Traffic,-87.7,41.93,40
JAM,Moderate Traffic,-87.7,41.94,27
JAM,Moderate Traffic,-87.7,41.95,18
JAM,Moderate Traffic,-87.7,41.96,4
JAM,Moderate Traffic,-87.7,41.97,9
JAM,Moderate Traffic,-87.7,41.98,9
JAM,Moderate Traffic,-87.7,41.99,16
JAM,Moderate Traffic,-87.7,42.0,3
JAM,Moderate Traffic,-87.7,42.01,9
JAM,Moderate Traffic,-87.69,41.69,1
JAM,Moderate Traffic,-87.69,41.77,1
JAM,Moderate Traffic,-87.69,41.8,1
JAM,Moderate Traffic,-87.69,41.81,1
JAM,Moderate Traffic,-87.69,41.82,5
JAM,Moderate Traffic,-87.69,41.83,11
JAM,Moderate Traffic,-87.69,41.84,8
JAM,Moderate Traffic,-87.69,41.85,1
JAM,Moderate Traffic,-87.69,41.86,2
JAM,Moderate Traffic,-87.69,41.87,3
JAM,Moderate Traffic,-87.69,41.88,18
JAM,Moderate Traffic,-87.69,41.89,7
JAM,Moderate Traffic,-87.69,41.9,8
JAM,Moderate Traffic,-87.69,41.91,7
JAM,Moderate Traffic,-87.69,41.92,11
JAM,Moderate Traffic,-87.69,41.93,63
JAM,Moderate Traffic,-87.69,41.94,19
JAM,Moderate Traffic,-87.69,41.95,26
JAM,Moderate Traffic,-87.69,41.96,14
JAM,Moderate Traffic,-87.69,41.97,27
JAM,Moderate Traffic,-87.69,41.98,33
JAM,Moderate Traffic,-87.69,41.99,25
JAM,Moderate Traffic,-87.69,42.0,6
JAM,Moderate Traffic,-87.69,42.01,7
JAM,Moderate Traffic,-87.68,41.71,1
JAM,Moderate Traffic,-87.68,41.76,2
JAM,Moderate Traffic,-87.68,41.81,4
JAM,Moderate Traffic,-87.68,41.82,3
JAM,Moderate Traffic,-87.68,41.83,4
JAM,Moderate Traffic,-87.68,41.84,14
JAM,Moderate Traffic,-87.68,41.86,1
JAM,Moderate Traffic,-87.68,41.87,1
JAM,Moderate Traffic,-87.68,41.88,14
JAM,Moderate Traffic,-87.68,41.89,4
JAM,Moderate Traffic,-87.68,41.9,11
JAM,Moderate Traffic,-87.68,41.91,5
JAM,Moderate Traffic,-87.68,41.92,65
JAM,Moderate Traffic,-87.68,41.93,44
JAM,Moderate Traffic,-87.68,41.94,5
JAM,Moderate Traffic,-87.68,41.95,16
JAM,Moderate Traffic,-87.68,41.96,9
JAM,Moderate Traffic,-87.68,41.97,12
JAM,Moderate Traffic,-87.68,41.98,5
JAM,Moderate Traffic,-87.68,41.99,10
JAM,Moderate Traffic,-87.68,42.0,6
JAM,Moderate Traffic,-87.68,42.01,7
JAM,Moderate Traffic,-87.68,42.02,1
JAM,Moderate Traffic,-87.67,41.69,1
JAM,Moderate Traffic,-87.67,41.71,2
JAM,Moderate Traffic,-87.67,41.72,2
JAM,Moderate Traffic,-87.67,41.74,1
JAM,Moderate Traffic,-87.67,41.75,2
JAM,Moderate Traffic,-87.67,41.77,1
JAM,Moderate Traffic,-87.67,41.79,1
JAM,Moderate Traffic,-87.67,41.81,1
JAM,Moderate Traffic,-87.67,41.82,3
JAM,Moderate Traffic,-87.67,41.83,3
JAM,Moderate Traffic,-87.67,41.84,11
JAM,Moderate Traffic,-87.67,41.85,2
JAM,Moderate Traffic,-87.67,41.86,1
JAM,Moderate Traffic,-87.67,41.87,13
JAM,Moderate Traffic,-87.67,41.88,33
JAM,Moderate Traffic,-87.67,41.89,7
JAM,Moderate Traffic,-87.67,41.9,17
JAM,Moderate Traffic,-87.67,41.91,40
JAM,Moderate Traffic,-87.67,41.92,91
JAM,Moderate Traffic,-87.67,41.93,24
JAM,Moderate Traffic,-87.67,41.94,25
JAM,Moderate Traffic,-87.67,41.95,20
JAM,Moderate Traffic,-87.67,41.96,5
JAM,Moderate Traffic,-87.67,41.97,10
JAM,Moderate Traffic,-87.67,41.98,6
JAM,Moderate Traffic,-87.67,41.99,12
JAM,Moderate Traffic,-87.67,42.0,5
JAM,Moderate Traffic,-87.67,42.01,1
JAM,Moderate Traffic,-87.67,42.02,2
JAM,Moderate Traffic,-87.66,41.7,1
JAM,Moderate Traffic,-87.66,41.71,1
JAM,Moderate Traffic,-87.66,41.74,1
JAM,Moderate Traffic,-87.66,41.75,1
JAM,Moderate Traffic,-87.66,41.79,1
JAM,Moderate Traffic,-87.66,41.8,2
JAM,Moderate Traffic,-87.66,41.81,2
JAM,Moderate Traffic,-87.66,41.84,59
JAM,Moderate Traffic,-87.66,41.85,3
JAM,Moderate Traffic,-87.66,41.86,2
JAM,Moderate Traffic,-87.66,41.87,2
JAM,Moderate Traffic,-87.66,41.88,23
JAM,Moderate Traffic,-87.66,41.89,12
JAM,Moderate Traffic,-87.66,41.9,88
JAM,Moderate Traffic,-87.66,41.91,49
JAM,Moderate Traffic,-87.66,41.92,15
JAM,Moderate Traffic,-87.66,41.93,9
JAM,Moderate Traffic,-87.66,41.94,6
JAM,Moderate Traffic,-87.66,41.95,21
JAM,Moderate Traffic,-87.66,41.96,3
JAM,Moderate Traffic,-87.66,41.97,8
JAM,Moderate Traffic,-87.66,41.98,19
JAM,Moderate Traffic,-87.66,41.99,22
JAM,Moderate Traffic,-87.66,42.0,17
JAM,Moderate Traffic,-87.66,42.01,3
JAM,Moderate Traffic,-87.65,41.71,2
JAM,Moderate Traffic,-87.65,41.72,1
JAM,Moderate Traffic,-87.65,41.74,1
JAM,Moderate Traffic,-87.65,41.79,1
JAM,Moderate Traffic,-87.65,41.82,1
JAM,Moderate Traffic,-87.65,41.83,1
JAM,Moderate Traffic,-87.65,41.84,11
JAM,Moderate Traffic,-87.65,41.85,30
JAM,Moderate Traffic,-87.65,41.86,1
JAM,Moderate Traffic,-87.65,41.87,23
JAM,Moderate Traffic,-87.65,41.88,60
JAM,Moderate Traffic,-87.65,41.89,70
JAM,Moderate Traffic,-87.65,41.9,8
JAM,Moderate Traffic,-87.65,41.91,18
JAM,Moderate Traffic,-87.65,41.92,11
JAM,Moderate Traffic,-87.65,41.93,31
JAM,Moderate Traffic,-87.65,41.94,29
JAM,Moderate Traffic,-87.65,41.95,31
JAM,Moderate Traffic,-87.65,41.96,9
JAM,Moderate Traffic,-87.65,41.97,6
JAM,Moderate Traffic,-87.65,41.98,4
JAM,Moderate Traffic,-87.65,41.99,5
JAM,Moderate Traffic,-87.64,41.72,2
JAM,Moderate Traffic,-87.64,41.74,3
JAM,Moderate Traffic,-87.64,41.75,2
JAM,Moderate Traffic,-87.64,41.77,1
JAM,Moderate Traffic,-87.64,41.78,1
JAM,Moderate Traffic,-87.64,41.83,2
JAM,Moderate Traffic,-87.64,41.85,53
JAM,Moderate Traffic,-87.64,41.86,41
JAM,Moderate Traffic,-87.64,41.87,32
JAM,Moderate Traffic,-87.64,41.88,13
JAM,Moderate Traffic,-87.64,41.89,12
JAM,Moderate Traffic,-87.64,41.9,8
JAM,Moderate Traffic,-87.64,41.92,9
JAM,Moderate Traffic,-87.64,41.93,10
JAM,Moderate Traffic,-87.64,41.94,26
JAM,Moderate Traffic,-87.64,41.95,19
JAM,Moderate Traffic,-87.64,41.96,1
JAM,Moderate Traffic,-87.63,41.71,4
JAM,Moderate Traffic,-87.63,41.72,9
JAM,Moderate Traffic,-87.63,41.74,8
JAM,Moderate Traffic,-87.63,41.75,9
JAM,Moderate Traffic,-87.63,41.76,27
JAM,Moderate Traffic,-87.63,41.77,18
JAM,Moderate Traffic,-87.63,41.78,25
JAM,Moderate Traffic,-87.63,41.79,19
JAM,Moderate Traffic,-87.63,41.8,15
JAM,Moderate Traffic,-87.63,41.81,12
JAM,Moderate Traffic,-87.63,41.82,13
JAM,Moderate Traffic,-87.63,41.83,36
JAM,Moderate Traffic,-87.63,41.84,39
JAM,Moderate Traffic,-87.63,41.85,15
JAM,Moderate Traffic,-87.63,41.86,4
JAM,Moderate Traffic,-87.63,41.87,3
JAM,Moderate Traffic,-87.63,41.88,23
JAM,Moderate Traffic,-87.63,41.89,32
JAM,Moderate Traffic,-87.63,41.9,19
JAM,Moderate Traffic,-87.63,41.91,23
JAM,Moderate Traffic,-87.63,41.92,11
JAM,Moderate Traffic,-87.63,41.93,12
JAM,Moderate Traffic,-87.63,41.94,5
JAM,Moderate Traffic,-87.62,41.71,12
JAM,Moderate Traffic,-87.62,41.72,35
JAM,Moderate Traffic,-87.62,41.73,26
JAM,Moderate Traffic,-87.62,41.74,12
JAM,Moderate Traffic,-87.62,41.75,13
JAM,Moderate Traffic,-87.62,41.81,1
JAM,Moderate Traffic,-87.62,41.85,10
JAM,Moderate Traffic,-87.62,41.86,8
JAM,Moderate Traffic,-87.62,41.87,20
JAM,Moderate Traffic,-87.62,41.88,50
JAM,Moderate Traffic,-87.62,41.89,9
JAM,Moderate Traffic,-87.62,41.9,23
JAM,Moderate Traffic,-87.61,41.71,20
JAM,Moderate Traffic,-87.61,41.76,1
JAM,Moderate Traffic,-87.61,41.77,2
JAM,Moderate Traffic,-87.61,41.78,1
JAM,Moderate Traffic,-87.61,41.79,4
JAM,Moderate Traffic,-87.61,41.82,1
JAM,Moderate Traffic,-87.61,41.85,3
JAM,Moderate Traffic,-87.61,41.86,1
JAM,Moderate Traffic,-87.61,41.88,2
JAM,Moderate Traffic,-87.61,41.89,13
JAM,Moderate Traffic,-87.6,41.67,5
JAM,Moderate Traffic,-87.6,41.68,13
JAM,Moderate Traffic,-87.6,41.69,11
JAM,Moderate Traffic,-87.6,41.7,6
JAM,Moderate Traffic,-87.6,41.71,23
JAM,Moderate Traffic,-87.6,41.76,3
JAM,Moderate Traffic,-87.6,41.82,4
JAM,Moderate Traffic,-87.6,41.83,1
JAM,Moderate Traffic,-87.59,41.66,14
JAM,Moderate Traffic,-87.59,41.67,5
JAM,Moderate Traffic,-87.59,41.7,7
JAM,Moderate Traffic,-87.59,41.71,16
JAM,Moderate Traffic,-87.59,41.72,1
JAM,Moderate Traffic,-87.59,41.77,4
JAM,Moderate Traffic,-87.59,41.79,3
JAM,Moderate Traffic,-87.59,41.81,2
JAM,Moderate Traffic,-87.58,41.65,6
JAM,Moderate Traffic,-87.58,41.72,2
JAM,Moderate Traffic,-87.58,41.74,1
JAM,Moderate Traffic,-87.58,41.76,1
JAM,Moderate Traffic,-87.58,41.78,2
JAM,Moderate Traffic,-87.58,41.79,7
JAM,Moderate Traffic,-87.58,41.8,1
JAM,Moderate Traffic,-87.57,41.66,3
JAM,Moderate Traffic,-87.57,41.74,1
JAM,Moderate Traffic,-87.57,41.77,1
JAM,Moderate Traffic,-87.57,41.78,2
JAM,Moderate Traffic,-87.56,41.73,1
JAM,Moderate Traffic,-87.56,41.75,1
JAM,Stand Still Traffic,-87.93,42.0,1
JAM,Stand Still Traffic,-87.91,41.98,43
JAM,Stand Still Traffic,-87.9,41.95,3
JAM,Stand Still Traffic,-87.9,41.98,166
JAM,Stand Still Traffic,-87.89,41.95,4
JAM,Stand Still Traffic,-87.89,41.96,8
JAM,Stand Still Traffic,-87.89,41.97,16
JAM,Stand Still Traffic,-87.89,41.98,113
JAM,Stand Still Traffic,-87.89,41.99,4
JAM,Stand Still Traffic,-87.88,41.96,36
JAM,Stand Still Traffic,-87.88,41.98,108
JAM,Stand Still Traffic,-87.88,41.99,12
JAM,Stand Still Traffic,-87.86,41.97,1
JAM,Stand Still Traffic,-87.85,41.95,5
JAM,Stand Still Traffic,-87.85,41.97,4
JAM,Stand Still Traffic,-87.85,41.98,33
JAM,Stand Still Traffic,-87.84,41.94,47
JAM,Stand Still Traffic,-87.84,41.95,100
JAM,Stand Still Traffic,-87.84,41.96,67
JAM,Stand Still Traffic,-87.84,41.98,375
JAM,Stand Still Traffic,-87.84,41.99,10
JAM,Stand Still Traffic,-87.83,41.94,8
JAM,Stand Still Traffic,-87.83,41.95,13
JAM,Stand Still Traffic,-87.83,41.97,2
JAM,Stand Still Traffic,-87.83,41.98,452
JAM,Stand Still Traffic,-87.83,41.99,3
JAM,Stand Still Traffic,-87.82,41.94,2
JAM,Stand Still Traffic,-87.82,41.95,8
JAM,Stand Still Traffic,-87.82,41.97,20
JAM,Stand Still Traffic,-87.82,41.98,663
JAM,Stand Still Traffic,-87.82,41.99,2
JAM,Stand Still Traffic,-87.82,42.0,65
JAM,Stand Still Traffic,-87.82,42.01,1
JAM,Stand Still Traffic,-87.81,41.92,55
JAM,Stand Still Traffic,-87.81,41.93,120
JAM,Stand Still Traffic,-87.81,41.94,80
JAM,Stand Still Traffic,-87.81,41.95,74
JAM,Stand Still Traffic,-87.81,41.97,44
JAM,Stand Still Traffic,-87.81,41.98,827
JAM,Stand Still Traffic,-87.81,41.99,48
JAM,Stand Still Traffic,-87.81,42.0,264
JAM,Stand Still Traffic,-87.81,42.02,6
JAM,Stand Still Traffic,-87.8,41.76,29
JAM,Stand Still Traffic,-87.8,41.77,4
JAM,Stand Still Traffic,-87.8,41.78,179
JAM,Stand Still Traffic,-87.8,41.79,142
JAM,Stand Still Traffic,-87.8,41.8,25
JAM,Stand Still Traffic,-87.8,41.91,2
JAM,Stand Still Traffic,-87.8,41.92,41
JAM,Stand Still Traffic,-87.8,41.93,22
JAM,Stand Still Traffic,-87.8,41.94,18
JAM,Stand Still Traffic,-87.8,41.95,114
JAM,Stand Still Traffic,-87.8,41.96,26
JAM,Stand Still Traffic,-87.8,41.97,1
JAM,Stand Still Traffic,-87.8,41.98,606
JAM,Stand Still Traffic,-87.8,41.99,15
JAM,Stand Still Traffic,-87.8,42.0,36
JAM,Stand Still Traffic,-87.79,41.76,1
JAM,Stand Still Traffic,-87.79,41.78,40
JAM,Stand Still Traffic,-87.79,41.79,29
JAM,Stand Still Traffic,-87.79,41.8,10
JAM,Stand Still Traffic,-87.79,41.91,44
JAM,Stand Still Traffic,-87.79,41.92,38
JAM,Stand Still Traffic,-87.79,41.93,36
JAM,Stand Still Traffic,-87.79,41.94,42
JAM,Stand Still Traffic,-87.79,41.95,113
JAM,Stand Still Traffic,-87.79,41.96,9
JAM,Stand Still Traffic,-87.79,41.97,122
JAM,Stand Still Traffic,-87.79,41.98,1216
JAM,Stand Still Traffic,-87.79,41.99,129
JAM,Stand Still Traffic,-87.79,42.0,304
JAM,Stand Still Traffic,-87.78,41.78,20
JAM,Stand Still Traffic,-87.78,41.79,49
JAM,Stand Still Traffic,-87.78,41.87,271
JAM,Stand Still Traffic,-87.78,41.91,31
